num_expediente,hora,cod_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,x_utm,y_utm,mes,dia
2021S001050,8:50:00,11.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,439203.13,4472112.684,1,2
2021S001050,8:50:00,11.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,439203.13,4472112.684,1,2
2021S001052,12:15:00,3.0,caída,despejado,autobus emt,conductor,adulto,hombre,sin asistencia,442327.948,4472805.887,1,1
2021S001052,12:15:00,3.0,caída,despejado,autobus emt,pasajero,mayor,mujer,leve,442327.948,4472805.887,1,1
2021S001052,12:15:00,3.0,caída,despejado,furgoneta,conductor,joven,hombre,sin asistencia,442327.948,4472805.887,1,1
2021S001053,12:35:00,13.0,alcance,despejado,turismo,conductor,adolescente,hombre,sin asistencia,443214.489,4472192.969,1,1
2021S001053,12:35:00,13.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,443214.489,4472192.969,1,1
2021S001054,9:27:00,13.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,442030.594,4470578.487,1,1
2021S001054,9:27:00,13.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442030.594,4470578.487,1,1
2021S001055,13:40:00,2.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,leve,439836.776,4472075.468,1,1
2021S001056,10:50:00,11.0,caída,despejado,motocicleta > 125cc,conductor,joven,hombre,leve,439787.397,4471976.729,1,1
2021S001057,10:58:00,15.0,alcance,despejado,autobús,conductor,adulto,hombre,sin asistencia,444817.05,4477733.911,1,2
2021S001057,10:58:00,15.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,444817.05,4477733.911,1,2
2021S001059,15:00:00,4.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,441506.722,4476592.516,1,2
2021S001059,15:00:00,4.0,colisión lateral,despejado,turismo,conductor,adulto,mujer,sin asistencia,441506.722,4476592.516,1,2
2021S001060,21:00:00,10.0,caída,despejado,ciclomotor,conductor,joven,hombre,leve,435862.492,4471536.935,1,1
2021S001060,21:00:00,10.0,caída,despejado,turismo,conductor,joven,hombre,sin asistencia,435862.492,4471536.935,1,1
2021S001061,21:30:00,19.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,447077.322,4472978.833,1,1
2021S001061,21:30:00,19.0,caída,despejado,turismo,conductor,joven,hombre,sin asistencia,447077.322,4472978.833,1,1
2021S001062,20:25:00,5.0,caída,despejado,bicicleta epac (pedaleo asistido),conductor,adulto,mujer,leve,442420.404,4476850.799,1,1
2021S001063,21:30:00,2.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,438881.768,4472463.312,1,1
2021S001064,23:40:00,14.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,445427.643,4472618.106,1,1
2021S001064,23:40:00,14.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,445427.643,4472618.106,1,1
2021S001064,23:40:00,14.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,445427.643,4472618.106,1,1
2021S001064,23:40:00,14.0,alcance,despejado,turismo,pasajero,adolescente,mujer,sin asistencia,445427.643,4472618.106,1,1
2021S001065,15:31:00,2.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,440178.475,4471917.332,1,2
2021S001065,15:31:00,2.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,440178.475,4471917.332,1,2
2021S001065,15:31:00,2.0,alcance,despejado,turismo,pasajero,joven,mujer,sin asistencia,440178.475,4471917.332,1,2
2021S001066,22:30:00,1.0,colisión fronto-lateral,despejado,bicicleta epac (pedaleo asistido),conductor,adolescente,hombre,leve,439890.253,4474372.689,1,1
2021S001066,22:30:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,439890.253,4474372.689,1,1
2021S001067,15:25:00,4.0,choque contra obstáculo fijo,despejado,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,443785.019,4475703.011,1,2
2021S001067,15:25:00,4.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,mujer,sin asistencia,443785.019,4475703.011,1,2
2021S001068,19:45:00,2.0,atropello a persona,despejado,turismo,conductor,adulto,hombre,sin asistencia,440121.249,4472087.277,1,1
2021S001068,19:45:00,2.0,atropello a persona,despejado,turismo,conductor,adulto,mujer,sin asistencia,440121.249,4472087.277,1,1
2021S001068,19:45:00,2.0,atropello a persona,despejado,turismo,peatón,adulto,hombre,leve,440121.249,4472087.277,1,1
2021S001068,19:45:00,2.0,atropello a persona,despejado,turismo,peatón,niños,hombre,leve,440121.249,4472087.277,1,1
2021S001069,15:05:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,448109.929,4477442.079,1,2
2021S001069,15:05:00,20.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,448109.929,4477442.079,1,2
2021S001070,17:30:00,7.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440979.494,4475494.964,1,2
2021S001070,17:30:00,7.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440979.494,4475494.964,1,2
2021S001071,15:15:00,4.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,443311.324,4475505.13,1,2
2021S001071,15:15:00,4.0,caída,despejado,turismo,conductor,joven,hombre,sin asistencia,443311.324,4475505.13,1,2
2021S001073,16:30:00,13.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,443151.559,4472068.692,1,2
2021S001073,16:30:00,13.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443151.559,4472068.692,1,2
2021S001074,16:50:00,4.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,441765.079,4476160.132,1,2
2021S001074,16:50:00,4.0,caída,despejado,turismo,conductor,adulto,hombre,sin asistencia,441765.079,4476160.132,1,2
2021S001075,22:00:00,2.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,441705.281,4471216.076,1,1
2021S001075,22:00:00,2.0,alcance,nublado,turismo,conductor,adulto,mujer,leve,441705.281,4471216.076,1,1
2021S001077,16:35:00,10.0,choque contra obstáculo fijo,nevando,tractocamión,conductor,joven,hombre,sin asistencia,434457.409,4471801.611,1,2
2021S001077,16:35:00,10.0,choque contra obstáculo fijo,nevando,turismo,conductor,joven,hombre,sin asistencia,434457.409,4471801.611,1,2
2021S001078,17:45:00,21.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,450710.913,4480620.503,1,2
2021S001078,17:45:00,21.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,450710.913,4480620.503,1,2
2021S001080,19:30:00,7.0,caída,despejado,ciclomotor,conductor,joven,hombre,leve,440386.391,4476670.117,1,2
2021S001081,21:40:00,4.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,441454.901,4475228.368,1,2
2021S001081,21:40:00,4.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,441454.901,4475228.368,1,2
2021S001082,22:00:00,9.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,439098.296,4476086.81,1,2
2021S001082,22:00:00,9.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,439098.296,4476086.81,1,2
2021S001082,22:00:00,9.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,439098.296,4476086.81,1,2
2021S001083,21:45:00,1.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,mujer,leve,440041.206,4474711.318,1,2
2021S001083,21:45:00,1.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,440041.206,4474711.318,1,2
2021S001083,21:45:00,1.0,colisión fronto-lateral,despejado,turismo,pasajero,adulto,hombre,sin asistencia,440041.206,4474711.318,1,2
2021S001084,23:10:00,1.0,colisión lateral,despejado,bicicleta,conductor,joven,hombre,sin asistencia,439864.234,4474857.459,1,1
2021S001084,23:10:00,1.0,colisión lateral,despejado,motocicleta hasta 125cc,conductor,joven,mujer,sin asistencia,439864.234,4474857.459,1,1
2021S001085,22:45:00,2.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,440090.417,4473009.59,1,2
2021S001085,22:45:00,2.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,440090.417,4473009.59,1,2
2021S001087,1:44:00,20.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,447724.221,4475601.774,1,3
2021S001088,8:25:00,9.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,438205.863,4479077.742,1,2
2021S001088,8:25:00,9.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,438205.863,4479077.742,1,2
2021S001088,8:25:00,9.0,alcance,despejado,turismo,pasajero,adolescente,hombre,sin asistencia,438205.863,4479077.742,1,2
2021S001089,9:00:00,14.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,444242.103,4473333.86,1,2
2021S001090,11:25:00,8.0,colisión fronto-lateral,nublado,motocicleta > 125cc,conductor,joven,hombre,leve,443113.533,4483848.142,1,2
2021S001090,11:25:00,8.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,mujer,sin asistencia,443113.533,4483848.142,1,2
2021S001092,9:25:00,5.0,colisión frontal,nublado,turismo,conductor,joven,hombre,sin asistencia,441785.286,4480599.402,1,2
2021S001092,9:25:00,5.0,colisión frontal,nublado,turismo,conductor,adulto,mujer,sin asistencia,441785.286,4480599.402,1,2
2021S001092,9:25:00,5.0,colisión frontal,nublado,turismo,pasajero,joven,hombre,leve,441785.286,4480599.402,1,2
2021S001093,12:00:00,15.0,caída,nublado,ciclomotor,conductor,joven,mujer,leve,444383.099,4474821.707,1,3
2021S001093,12:00:00,15.0,caída,nublado,turismo,conductor,adulto,hombre,sin asistencia,444383.099,4474821.707,1,3
2021S001093,12:00:00,15.0,caída,nublado,turismo,pasajero,adulto,hombre,sin asistencia,444383.099,4474821.707,1,3
2021S001094,12:15:00,11.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,mujer,leve,437287.782,4469510.247,1,3
2021S001094,12:15:00,11.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,437287.782,4469510.247,1,3
2021S001095,7:38:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440484.347,4471490.213,1,2
2021S001095,7:38:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440484.347,4471490.213,1,2
2021S001096,7:40:00,2.0,alcance,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,440717.782,4471283.564,1,2
2021S001096,7:40:00,2.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440717.782,4471283.564,1,2
2021S001097,7:40:00,12.0,alcance,despejado,furgoneta,conductor,joven,hombre,sin asistencia,440516.464,4471426.304,1,2
2021S001097,7:40:00,12.0,alcance,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,440516.464,4471426.304,1,2
2021S001097,7:40:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,440516.464,4471426.304,1,2
2021S001098,12:00:00,4.0,atropello a persona,despejado,turismo,conductor,joven,hombre,sin asistencia,442621.973,4476352.778,1,3
2021S001098,12:00:00,4.0,atropello a persona,despejado,turismo,peatón,mayor,mujer,leve,442621.973,4476352.778,1,3
2021S001099,12:55:00,15.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,445869.055,4476550.08,1,3
2021S001099,12:55:00,15.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,mujer,sin asistencia,445869.055,4476550.08,1,3
2021S001102,21:00:00,10.0,colisión fronto-lateral,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,438017.072,4473706.744,1,6
2021S001102,21:00:00,10.0,colisión fronto-lateral,despejado,turismo,conductor,mayor,mujer,sin asistencia,438017.072,4473706.744,1,6
2021S001103,19:20:00,10.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,437953.024,4472743.18,1,2
2021S001103,19:20:00,10.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,437953.024,4472743.18,1,2
2021S001105,19:35:00,10.0,atropello a persona,despejado,turismo,conductor,joven,hombre,leve,436578.772,4473054.327,1,2
2021S001105,19:35:00,10.0,atropello a persona,despejado,turismo,pasajero,joven,mujer,sin asistencia,436578.772,4473054.327,1,2
2021S001105,19:35:00,10.0,atropello a persona,despejado,turismo,peatón,joven,hombre,leve,436578.772,4473054.327,1,2
2021S001106,15:10:00,20.0,atropello a animal,nublado,autobús,conductor,adulto,hombre,sin asistencia,447188.121,4477012.487,1,3
2021S001107,20:45:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,443282.863,4476882.973,1,4
2021S001109,17:40:00,3.0,caída,despejado,bicicleta,conductor,adulto,hombre,leve,442434.733,4472771.455,1,3
2021S001110,14:30:00,4.0,caída,nublado,camión rígido,conductor,adulto,hombre,sin asistencia,443625.417,4475234.317,1,3
2021S001110,14:30:00,4.0,caída,nublado,motocicleta > 125cc,conductor,adulto,hombre,leve,443625.417,4475234.317,1,3
2021S001110,14:30:00,4.0,caída,nublado,turismo,conductor,mayor,hombre,sin asistencia,443625.417,4475234.317,1,3
2021S001110,14:30:00,4.0,caída,nublado,turismo,pasajero,adulto,mujer,sin asistencia,443625.417,4475234.317,1,3
2021S001111,14:15:00,21.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,450614.169,4480234.421,1,3
2021S001111,14:15:00,21.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,450614.169,4480234.421,1,3
2021S001112,16:50:00,17.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,440599.154,4465284.597,1,3
2021S001112,16:50:00,17.0,colisión fronto-lateral,despejado,tractocamión,conductor,adulto,hombre,sin asistencia,440599.154,4465284.597,1,3
2021S001114,14:55:00,14.0,atropello a persona,nublado,turismo,conductor,adulto,hombre,sin asistencia,445163.316,4473661.914,1,2
2021S001114,14:55:00,14.0,atropello a persona,nublado,turismo,peatón,adulto,hombre,leve,445163.316,4473661.914,1,2
2021S001116,17:25:00,15.0,colisión lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,445359.563,4476249.159,1,3
2021S001116,17:25:00,15.0,colisión lateral,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,445359.563,4476249.159,1,3
2021S001117,21:05:00,2.0,caída,despejado,ciclomotor,conductor,joven,hombre,leve,439973.653,4473039.564,1,2
2021S001118,22:00:00,7.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,mujer,sin asistencia,441293.437,4475261.807,1,2
2021S001118,22:00:00,7.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,441293.437,4475261.807,1,2
2021S001119,23:32:00,4.0,colisión fronto-lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,442730.756,4476661.496,1,6
2021S001120,19:00:00,11.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,436012.25,4468250.448,1,3
2021S001120,19:00:00,11.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,436012.25,4468250.448,1,3
2021S001120,19:00:00,11.0,alcance,despejado,turismo,pasajero,adulto,hombre,sin asistencia,436012.25,4468250.448,1,3
2021S001121,20:34:00,11.0,alcance,despejado,turismo,conductor,joven,mujer,leve,437226.716,4470705.774,1,3
2021S001121,20:34:00,11.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,437226.716,4470705.774,1,3
2021S001121,20:34:00,11.0,alcance,despejado,turismo,pasajero,joven,mujer,leve,437226.716,4470705.774,1,3
2021S001122,22:10:00,6.0,alcance,despejado,bicicleta,conductor,adulto,hombre,leve,441123.473,4478957.399,1,2
2021S001122,22:10:00,6.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,441123.473,4478957.399,1,2
2021S001123,20:00:00,11.0,caída,despejado,ciclomotor,conductor,adolescente,hombre,leve,439309.604,4471873.415,1,3
2021S001125,19:00:00,15.0,colisión fronto-lateral,despejado,furgoneta,conductor,adulto,hombre,sin asistencia,445503.878,4476494.393,1,3
2021S001125,19:00:00,15.0,colisión fronto-lateral,despejado,vmu eléctrico,conductor,joven,hombre,leve,445503.878,4476494.393,1,3
2021S001126,22:10:00,18.0,choque contra obstáculo fijo,despejado,tractocamión,conductor,adulto,hombre,sin asistencia,448963.143,4469032.922,1,2
2021S001127,20:30:00,2.0,colisión fronto-lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,441140.026,4471116.909,1,3
2021S001127,20:30:00,2.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,leve,441140.026,4471116.909,1,3
2021S001127,20:30:00,2.0,colisión fronto-lateral,nublado,turismo,pasajero,adulto,mujer,leve,441140.026,4471116.909,1,3
2021S001129,20:48:00,10.0,atropello a persona,despejado,turismo,conductor,adulto,mujer,sin asistencia,434828.355,4471763.212,1,3
2021S001129,20:48:00,10.0,atropello a persona,despejado,turismo,peatón,adulto,hombre,leve,434828.355,4471763.212,1,3
2021S001131,21:15:00,8.0,colisión lateral,nublado,furgoneta,conductor,adulto,hombre,sin asistencia,442227.699,4481623.418,1,3
2021S001131,21:15:00,8.0,colisión lateral,nublado,furgoneta,pasajero,niños,hombre,sin asistencia,442227.699,4481623.418,1,3
2021S001131,21:15:00,8.0,colisión lateral,nublado,turismo,conductor,adulto,mujer,sin asistencia,442227.699,4481623.418,1,3
2021S001131,21:15:00,8.0,colisión lateral,nublado,turismo,pasajero,adolescente,hombre,sin asistencia,442227.699,4481623.418,1,3
2021S001131,21:15:00,8.0,colisión lateral,nublado,turismo,pasajero,adulto,mujer,sin asistencia,442227.699,4481623.418,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,joven,hombre,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,adulto,mujer,leve,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,conductor,mayor,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001132,21:47:00,12.0,alcance,despejado,turismo,pasajero,niños,mujer,sin asistencia,441160.68,4470662.006,1,3
2021S001133,11:40:00,15.0,choque contra obstáculo fijo,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,444751.286,4474476.709,1,3
